"trade_id","edge_id","symbol","timeframe","pnl","loss_reason","what_was_not_analyzed","lesson_learned"
"USDCAD_H1_EMA_CROSS_13,55_855_881","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00166","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_881_900","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.0022","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_963_977","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00165","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_977_1015","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00101","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_1015_1016","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00138","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_1016_1063","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.0015","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_1309_1376","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00174","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_1376_1403","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.0041","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_1613_1616","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00279","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_1873_1907","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00089","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_1907_1909","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00086","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_1909_1949","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00136","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_2046_2049","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00256","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_2049_2051","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00208","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_2314_2321","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00148","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_2321_2379","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-4e-05","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_2969_2986","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00363","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_2986_3023","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00086","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_3023_3031","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00234","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_3031_3033","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00197","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_3033_3100","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00197","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_3100_3143","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00303","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_3143_3175","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.0018","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_3175_3187","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00286","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_3444_3449","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00228","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_3449_3457","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00326","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_3457_3460","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.0029","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_3460_3461","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00114","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_3461_3466","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00135","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_3618_3642","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00016","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_3642_3696","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00044","movimento insuficiente frente ao ATR","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_3802_3817","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00619","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_3993_4038","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.0004","movimento insuficiente frente ao ATR","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_4038_4079","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00092","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_4079_4125","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00217","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_4180_4211","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.0014","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_4211_4227","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00372","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_4472_4477","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00241","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_4612_4652","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00328","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCAD_H1_EMA_CROSS_13,55_4822_4833","USDCAD_H1_EMA_CROSS_13,55","USDCAD","H1","-0.00118","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"XAUUSD_M30_SMA_CROSS_20,50_80_99","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","-16.34","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"XAUUSD_M30_SMA_CROSS_20,50_99_136","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","-73.92","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"XAUUSD_M30_SMA_CROSS_20,50_266_295","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","-27.28","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"XAUUSD_M30_SMA_CROSS_20,50_404_425","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","-53.28","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"XAUUSD_M30_SMA_CROSS_20,50_881_921","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","-12.23","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"XAUUSD_M30_SMA_CROSS_20,50_1235_1240","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","-19.87","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
